Date,Ticker,TimeBarStart,FirstTradePrice,HighTradePrice,LowTradePrice,LastTradePrice,VolumeWeightPrice,Volume,TotalTrades
20200102,AVDL,09:28,7.73,7.74,7.73,7.74,7.73248,665,3
20200102,AVDL,09:29,7.74,7.74,7.74,7.74,7.74,685,2
20200102,AVDL,09:30,7.76,7.76,7.76,7.76,7.76,17470,1
20200102,AVDL,09:32,7.65,7.65,7.65,7.65,7.65,987,2
20200102,AVDL,09:33,7.64,7.67,7.64,7.67,7.65,300,2
20200102,AVDL,09:36,7.61,7.61,7.54,7.54,7.56084,1873,9
20200102,AVDL,09:37,7.54,7.55,7.54,7.55,7.542,500,4
20200102,AVDL,09:38,7.51,7.51,7.50,7.50,7.505,400,3
20200102,AVDL,09:49,7.49,7.49,7.49,7.49,7.49,100,1
20200102,AVDL,09:50,7.50,7.52,7.50,7.52,7.50148,5400,4
20200102,AVDL,09:51,7.54,7.54,7.52,7.52,7.53417,1200,9
20200102,AVDL,09:52,7.48,7.48,7.47,7.47,7.47364,1100,7
20200102,AVDL,09:53,7.45,7.45,7.45,7.45,7.45,600,1
20200102,AVDL,09:54,7.45,7.45,7.45,7.45,7.45,2000,1
20200102,AVDL,09:56,7.44,7.44,7.44,7.44,7.44,100,1
20200102,AVDL,09:58,7.46,7.46,7.46,7.46,7.46,600,3
20200102,AVDL,10:03,7.46,7.46,7.46,7.46,7.46,2141,1
20200102,AVDL,10:06,7.49,7.49,7.49,7.49,7.49,400,1
20200102,AVDL,10:07,7.42,7.42,7.42,7.42,7.42,100,1
20200102,AVDL,10:09,7.42,7.43,7.42,7.43,7.42737,380,3
20200102,AVDL,10:11,7.42,7.42,7.42,7.42,7.42,100,1
20200102,AVDL,10:14,7.42,7.43,7.40,7.40,7.40849,1477,8
20200102,AVDL,10:16,7.41,7.41,7.35,7.35,7.39052,8420,16
20200102,AVDL,10:20,7.32,7.32,7.30,7.30,7.3025,799,6
20200102,AVDL,10:21,7.30,7.30,7.29,7.29,7.295,200,2
20200102,AVDL,10:22,7.29,7.30,7.28,7.28,7.2848,1355,7
20200102,AVDL,10:23,7.29,7.30,7.29,7.30,7.29203,493,3
20200102,AVDL,10:24,7.30,7.30,7.30,7.30,7.30,100,1
20200102,AVDL,10:26,7.31,7.31,7.30,7.30,7.30342,456,3
20200102,AVDL,10:27,7.30,7.30,7.28,7.28,7.288,500,2
20200102,AVDL,10:28,7.28,7.28,7.28,7.28,7.28,680,2
20200102,AVDL,10:32,7.30,7.30,7.30,7.30,7.30,1568,2
20200102,AVDL,10:33,7.26,7.27,7.26,7.27,7.26508,6500,12
20200102,AVDL,10:34,7.32,7.32,7.32,7.32,7.32,1000,5
20200102,AVDL,10:35,7.33,7.33,7.33,7.33,7.33,740,5
20200102,AVDL,10:39,7.33,7.34,7.33,7.34,7.33846,650,5
20200102,AVDL,10:40,7.36,7.36,7.36,7.36,7.36,200,2
20200102,AVDL,10:41,7.35,7.35,7.34,7.34,7.3425,800,5
20200102,AVDL,10:43,7.35,7.35,7.35,7.35,7.35,200,1
20200102,AVDL,10:50,7.39,7.43,7.39,7.43,7.42496,1986,13
20200102,AVDL,10:54,7.40,7.40,7.40,7.40,7.40,400,3
20200102,AVDL,10:55,7.41,7.41,7.41,7.41,7.41,193,1
20200102,AVDL,10:58,7.37,7.39,7.37,7.39,7.38115,339,2
20200102,AVDL,11:06,7.40,7.40,7.39,7.40,7.396,500,4
20200102,AVDL,11:07,7.40,7.41,7.40,7.41,7.40727,1100,8
20200102,AVDL,11:08,7.41,7.41,7.41,7.41,7.41,100,1
20200102,AVDL,11:19,7.44,7.44,7.44,7.44,7.44,200,2
20200102,AVDL,11:21,7.40,7.41,7.40,7.40,7.405,600,4
20200102,AVDL,11:22,7.42,7.42,7.42,7.42,7.42,400,3
20200102,AVDL,11:23,7.40,7.40,7.39,7.39,7.39857,700,7
