Date,Ticker,TimeBarStart,FirstTradePrice,HighTradePrice,LowTradePrice,LastTradePrice,VolumeWeightPrice,Volume,TotalTrades
20200102,ALLK,09:30,95.36,95.36,95.36,95.36,95.36,2115,1
20200102,ALLK,09:31,95.90,96.50,95.90,96.50,96.04512,3604,31
20200102,ALLK,09:32,95.99,96.33,95.86,96.22,96.10636,1968,15
20200102,ALLK,09:33,96.25,97.29,96.00,96.41,96.31393,4708,32
20200102,ALLK,09:36,96.06,96.49,96.06,96.15,96.23947,1900,18
20200102,ALLK,09:37,96.02,96.02,95.92,95.92,95.985,800,8
20200102,ALLK,09:38,96.00,96.10,95.76,96.0650,96.01412,1710,14
20200102,ALLK,09:39,96.0950,96.0950,96.00,96.0950,96.06333,300,3
20200102,ALLK,09:43,96.61,96.61,96.20,96.20,96.405,200,2
20200102,ALLK,09:45,95.54,96.00,95.54,95.98,95.94681,1034,9
20200102,ALLK,09:46,96.05,96.05,96.05,96.05,96.05,100,1
20200102,ALLK,09:48,96.0450,96.0450,96.0450,96.0450,96.045,100,1
20200102,ALLK,09:49,95.81,95.81,95.81,95.81,95.81,100,1
20200102,ALLK,09:51,95.75,96.08,95.75,96.08,95.78981,829,7
20200102,ALLK,09:52,95.8650,95.8650,95.8650,95.8650,95.865,100,1
20200102,ALLK,09:53,95.98,96.14,95.98,96.14,96.06,200,2
20200102,ALLK,09:56,96.05,96.05,96.00,96.00,96.04545,1100,3
20200102,ALLK,09:59,95.92,95.92,95.92,95.92,95.92,100,1
20200102,ALLK,10:00,96.24,96.24,96.02,96.02,96.07804,448,4
20200102,ALLK,10:02,95.82,96.00,95.82,95.85,95.89579,1900,12
20200102,ALLK,10:04,96.00,96.00,95.80,95.83,95.868,1500,10
20200102,ALLK,10:05,95.70,95.88,95.50,95.88,95.65742,1550,10
20200102,ALLK,10:06,95.48,95.48,95.48,95.48,95.48,100,1
20200102,ALLK,10:08,95.90,95.90,95.89,95.89,95.89066,1525,11
20200102,ALLK,10:09,95.67,95.83,95.64,95.83,95.68516,1447,9
20200102,ALLK,10:11,95.79,95.79,95.79,95.79,95.79,100,1
20200102,ALLK,10:12,95.73,95.73,95.73,95.73,95.73,100,1
20200102,ALLK,10:15,95.42,95.42,95.42,95.42,95.42,300,2
20200102,ALLK,10:16,95.06,95.06,95.06,95.06,95.06,100,1
20200102,ALLK,10:21,95.47,95.78,95.47,95.78,95.625,200,2
20200102,ALLK,10:22,95.89,95.89,95.8450,95.8450,95.8644,232,2
20200102,ALLK,10:23,95.85,95.88,95.80,95.88,95.8325,400,4
20200102,ALLK,10:24,95.54,95.54,95.54,95.54,95.54,100,1
20200102,ALLK,10:25,95.50,95.50,95.50,95.50,95.50,100,1
